id,tag,donor,distSpatial,donors,distSpatials
cat-22985,hlr,cat-12846,151,"cat-12846,cat-16885","151,152"
cat-22987,hlr,cat-12846,161,cat-12846,161
cat-22988,hlr,cat-12846,160,cat-12846,160
cat-22991,hlr,cat-16885,146,"cat-16885,cat-12846","146,158"
cat-22999,hlr,cat-16885,116,"cat-16885,cat-12846","116,138"
cat-23000,hlr,cat-16885,119,"cat-16885,cat-12846","119,141"
cat-23003,hlr,cat-16885,122,"cat-16885,cat-12846","122,136"
cat-23010,hlr,cat-16885,119,"cat-16885,cat-12846","119,132"
cat-23014,hlr,cat-16885,117,"cat-16885,cat-12846","117,133"
cat-23016,hlr,cat-16885,119,"cat-16885,cat-12846","119,137"
cat-23022,hlr,cat-16885,120,"cat-16885,cat-12846","120,148"
cat-23023,hlr,cat-16885,122,"cat-16885,cat-12846","122,149"
cat-23029,hlr,cat-16885,112,"cat-16885,cat-12846","112,135"
cat-23035,hlr,cat-16885,104,"cat-16885,cat-12846","104,134"
cat-23036,hlr,cat-16885,104,"cat-16885,cat-12846","104,126"
cat-23039,hlr,cat-16885,102,"cat-16885,cat-12846","102,119"
cat-23042,hlr,cat-16885,101,"cat-16885,cat-12846","101,120"
cat-23043,hlr,cat-16885,105,"cat-16885,cat-12846","105,119"
cat-23044,hlr,cat-16885,101,"cat-16885,cat-12846","101,124"
cat-23046,hlr,cat-16885,98,"cat-16885,cat-12846","98,122"
cat-23048,hlr,cat-16885,101,"cat-16885,cat-12846","101,129"
cat-23050,hlr,cat-16885,97,"cat-16885,cat-12846","97,128"
cat-23054,hlr,cat-16885,100,"cat-16885,cat-12846","100,135"
cat-23055,hlr,cat-16885,97,"cat-16885,cat-12846","97,132"
cat-23056,hlr,cat-16885,108,"cat-16885,cat-12846","108,135"
cat-23058,hlr,cat-16885,109,"cat-16885,cat-12846","109,132"
cat-23060,hlr,cat-10215,198,cat-10215,198
cat-23061,hlr,cat-16885,109,"cat-16885,cat-12846","109,129"
cat-23064,hlr,cat-16885,110,"cat-16885,cat-12846","110,125"
cat-23068,hlr,cat-16885,107,"cat-16885,cat-12846","107,125"
cat-23070,hlr,cat-10215,206,cat-10215,206
cat-23074,hlr,cat-10215,200,cat-10215,200
cat-23080,hlr,cat-16885,115,"cat-16885,cat-12846","115,147"
cat-23083,hlr,cat-12846,143,cat-12846,143
cat-23086,hlr,cat-16885,111,"cat-16885,cat-12846","111,145"
cat-23087,hlr,cat-12846,141,cat-12846,141
cat-23088,hlr,cat-16885,104,"cat-16885,cat-12846","104,143"
cat-23089,hlr,cat-16885,125,"cat-16885,cat-12846","125,141"
cat-23090,hlr,cat-16885,128,"cat-16885,cat-12846","128,143"
cat-23098,hlr,cat-16885,138,"cat-16885,cat-12846","138,143"
cat-23102,hlr,cat-12846,142,"cat-12846,cat-16885","142,146"
cat-23104,hlr,cat-12846,145,"cat-12846,cat-16885","145,145"
cat-23111,hlr,cat-12846,141,"cat-12846,cat-16885","141,141"
cat-23113,hlr,cat-16885,138,"cat-16885,cat-12846","138,140"
cat-23116,hlr,cat-16885,135,"cat-16885,cat-12846","135,139"
cat-23117,hlr,cat-12846,138,"cat-12846,cat-16885","138,138"
cat-23119,hlr,cat-12846,136,"cat-12846,cat-16885","136,141"
cat-23120,hlr,cat-12846,134,"cat-12846,cat-16885","134,136"
cat-23123,hlr,cat-16885,132,"cat-16885,cat-12846","132,134"
cat-23127,hlr,cat-12846,130,"cat-12846,cat-16885","130,133"
cat-23128,hlr,cat-16885,131,"cat-16885,cat-12846","131,137"
cat-23132,hlr,cat-16885,126,"cat-16885,cat-12846","126,136"
cat-23135,hlr,cat-12846,120,"cat-12846,cat-16885","120,126"
cat-23138,hlr,cat-12846,119,"cat-12846,cat-16885","119,121"
cat-23139,hlr,cat-12846,120,"cat-12846,cat-16885","120,124"
cat-23148,hlr,cat-16885,115,"cat-16885,cat-12846","115,120"
cat-23151,hlr,cat-16885,109,"cat-16885,cat-12846","109,115"
cat-23153,hlr,cat-16885,103,"cat-16885,cat-12846","103,114"
cat-23154,hlr,cat-12846,111,"cat-12846,cat-16885","111,114"
cat-23156,hlr,cat-12846,113,"cat-12846,cat-16885","113,116"
cat-23157,hlr,cat-12846,108,"cat-12846,cat-16885","108,114"
cat-23162,hlr,cat-16885,109,"cat-16885,cat-12846","109,111"
cat-23166,hlr,cat-12846,109,cat-12846,109
cat-23175,hlr,cat-16885,111,"cat-16885,cat-12846","111,118"
cat-23177,hlr,cat-16885,122,"cat-16885,cat-12846","122,127"
cat-23178,hlr,cat-16885,121,"cat-16885,cat-12846","121,129"
cat-23180,hlr,cat-16885,119,"cat-16885,cat-12846","119,124"
cat-23189,hlr,cat-16885,129,"cat-16885,cat-12846","129,141"
cat-23192,hlr,cat-16885,145,"cat-16885,cat-12846","145,152"
cat-23193,hlr,cat-16885,147,"cat-16885,cat-12846","147,155"
cat-23196,hlr,cat-16885,150,"cat-16885,cat-12846","150,156"
cat-23202,hlr,cat-12846,126,"cat-12846,cat-16885","126,126"
cat-23210,hlr,cat-16885,132,"cat-16885,cat-12846","132,146"
cat-23217,hlr,cat-16885,134,"cat-16885,cat-12846","134,151"
cat-23218,hlr,cat-16885,147,"cat-16885,cat-12846","147,150"
cat-23219,hlr,cat-16885,130,"cat-16885,cat-12846","130,138"
cat-23221,hlr,cat-16885,118,"cat-16885,cat-12846","118,146"
cat-23222,hlr,cat-16885,151,"cat-16885,cat-12846","151,154"
cat-23228,hlr,cat-16885,106,"cat-16885,cat-12846","106,136"
cat-23230,hlr,cat-12846,172,cat-12846,172
cat-23231,hlr,cat-12846,169,"cat-12846,cat-16885","169,213"
cat-23234,hlr,cat-12846,174,"cat-12846,cat-16885","174,223"
cat-23235,hlr,cat-12846,171,"cat-12846,cat-16885","171,221"
cat-23237,hlr,cat-12846,178,"cat-12846,cat-16885","178,229"
cat-23238,hlr,cat-12846,164,"cat-12846,cat-16885","164,216"
cat-23239,hlr,cat-12846,166,cat-12846,166
cat-23263,hlr,cat-12846,168,"cat-12846,cat-16885","168,219"
cat-23435,hlr,cat-12846,178,"cat-12846,cat-16885","178,226"
cat-23437,hlr,cat-12846,177,"cat-12846,cat-16885","177,223"
cat-23438,hlr,cat-12846,176,"cat-12846,cat-16885","176,221"
cat-23443,hlr,cat-10215,114,cat-10215,114
cat-23450,hlr,cat-12846,179,"cat-12846,cat-16885","179,219"
cat-23473,hlr,cat-12846,181,"cat-12846,cat-16885","181,217"
cat-23489,hlr,cat-16885,202,"cat-16885,cat-12846","202,212"
cat-23493,hlr,cat-16885,198,"cat-16885,cat-12846","198,203"
cat-23495,hlr,cat-16885,192,"cat-16885,cat-12846","192,199"
cat-23496,hlr,cat-16885,199,"cat-16885,cat-12846","199,201"
cat-23501,hlr,cat-16885,204,"cat-16885,cat-12846","204,210"
cat-23503,hlr,cat-16885,204,"cat-16885,cat-12846","204,206"
cat-23505,hlr,cat-12846,207,"cat-12846,cat-16885","207,207"
cat-23507,hlr,cat-16885,195,"cat-16885,cat-12846","195,204"
cat-23514,hlr,cat-10215,96,cat-10215,96
cat-23520,hlr,cat-16885,201,"cat-16885,cat-12846","201,204"
cat-23530,hlr,cat-16885,195,"cat-16885,cat-12846","195,206"
cat-23534,hlr,cat-16885,188,"cat-16885,cat-12846","188,195"
cat-23536,hlr,cat-16885,186,"cat-16885,cat-12846","186,191"
cat-23537,hlr,cat-12846,189,cat-12846,189
cat-23541,hlr,cat-12846,189,"cat-12846,cat-16885","189,193"
cat-23546,hlr,cat-12846,187,cat-12846,187
cat-23549,hlr,cat-12846,182,cat-12846,182
cat-23550,hlr,cat-16885,182,"cat-16885,cat-12846","182,184"
cat-23552,hlr,cat-10215,128,cat-10215,128
cat-23555,hlr,cat-12846,176,"cat-12846,cat-16885","176,178"
cat-23559,hlr,cat-12846,174,cat-12846,174
cat-23560,hlr,cat-12846,177,cat-12846,177
cat-23561,hlr,cat-12846,174,cat-12846,174
cat-23562,hlr,cat-12846,170,"cat-12846,cat-16885","170,171"
cat-23563,hlr,cat-12846,168,"cat-12846,cat-16885","168,168"
cat-23569,hlr,cat-12846,157,"cat-12846,cat-16885","157,168"
cat-23572,hlr,cat-12846,162,"cat-12846,cat-16885","162,175"
cat-23575,hlr,cat-12846,162,"cat-12846,cat-16885","162,182"
cat-23576,hlr,cat-12846,166,"cat-12846,cat-16885","166,188"
cat-23580,hlr,cat-12846,169,"cat-12846,cat-16885","169,195"
cat-23582,hlr,cat-12846,171,"cat-12846,cat-16885","171,200"
cat-23584,hlr,cat-12846,175,"cat-12846,cat-16885","175,204"
cat-23585,hlr,cat-12846,159,cat-12846,159
cat-23586,hlr,cat-12846,153,cat-12846,153
cat-23589,hlr,cat-12846,151,"cat-12846,cat-16885","151,164"
cat-23591,hlr,cat-12846,149,"cat-12846,cat-16885","149,169"
cat-23598,hlr,cat-12846,152,"cat-12846,cat-16885","152,179"
cat-23601,hlr,cat-12846,152,"cat-12846,cat-16885","152,187"
cat-23614,hlr,cat-12846,168,cat-12846,168
cat-23615,hlr,cat-12846,174,"cat-12846,cat-16885","174,210"
cat-23626,hlr,cat-12846,147,"cat-12846,cat-16885","147,191"
cat-23627,hlr,cat-12846,142,"cat-12846,cat-16885","142,188"
cat-23629,hlr,cat-12846,139,"cat-12846,cat-16885","139,189"
cat-23650,hlr,cat-12846,178,cat-12846,178
cat-23655,hlr,cat-16885,166,"cat-16885,cat-12846","166,177"
cat-23659,hlr,cat-12846,172,cat-12846,172
cat-23661,hlr,cat-12846,165,cat-12846,165
cat-23667,hlr,cat-12846,149,cat-12846,149
cat-23671,hlr,cat-12846,145,"cat-12846,cat-16885","145,171"
cat-23676,hlr,cat-12846,140,"cat-12846,cat-16885","140,163"
cat-23677,hlr,cat-12846,136,"cat-12846,cat-16885","136,157"
cat-23678,hlr,cat-12846,133,"cat-12846,cat-16885","133,152"
cat-23684,hlr,cat-12846,149,"cat-12846,cat-16885","149,158"
cat-23691,hlr,cat-12846,186,"cat-12846,cat-16885","186,189"
cat-23693,hlr,cat-12846,168,"cat-12846,cat-16885","168,173"
cat-23694,hlr,cat-12846,206,"cat-12846,cat-16885","206,209"
cat-23696,hlr,cat-12846,203,"cat-12846,cat-16885","203,209"
cat-23700,hlr,cat-12846,198,"cat-12846,cat-16885","198,209"
cat-23702,hlr,cat-12846,143,"cat-12846,cat-16885","143,194"
cat-23710,hlr,cat-12846,162,"cat-12846,cat-16885","162,210"
cat-23714,hlr,cat-12846,166,"cat-12846,cat-16885","166,181"
cat-23716,hlr,cat-12846,170,"cat-12846,cat-16885","170,189"
cat-23718,hlr,cat-12846,165,cat-12846,165
cat-23720,hlr,cat-12846,167,"cat-12846,cat-16885","167,200"
cat-23724,hlr,cat-12846,155,"cat-12846,cat-16885","155,173"
cat-23725,hlr,cat-12846,158,"cat-12846,cat-16885","158,192"
cat-23726,hlr,cat-12846,162,"cat-12846,cat-16885","162,191"
cat-23731,hlr,cat-12846,146,"cat-12846,cat-16885","146,184"
cat-23739,hlr,cat-16885,184,"cat-16885,cat-12846","184,192"
cat-23741,hlr,cat-16885,185,"cat-16885,cat-12846","185,195"
cat-23746,hlr,cat-16885,177,"cat-16885,cat-12846","177,185"
cat-23754,hlr,cat-16885,159,"cat-16885,cat-12846","159,166"
cat-23758,hlr,cat-16885,163,"cat-16885,cat-12846","163,169"
cat-23761,hlr,cat-12846,166,cat-12846,166
cat-23763,hlr,cat-16885,156,"cat-16885,cat-12846","156,165"
cat-23765,hlr,cat-12846,162,cat-12846,162
cat-23770,hlr,cat-16885,143,"cat-16885,cat-12846","143,159"
cat-23774,hlr,cat-12846,163,cat-12846,163
cat-23779,hlr,cat-16885,158,"cat-16885,cat-12846","158,172"
cat-23785,hlr,cat-16885,167,"cat-16885,cat-12846","167,172"
cat-23789,hlr,cat-16885,162,"cat-16885,cat-12846","162,164"
cat-23794,hlr,cat-12846,130,"cat-12846,cat-16885","130,145"
cat-23795,hlr,cat-12846,138,"cat-12846,cat-16885","138,150"
cat-23798,hlr,cat-12846,131,"cat-12846,cat-16885","131,141"
cat-23799,hlr,cat-12846,129,"cat-12846,cat-16885","129,137"
cat-23805,hlr,cat-12846,142,"cat-12846,cat-16885","142,157"
cat-23808,hlr,cat-12846,145,"cat-12846,cat-16885","145,152"
cat-23811,hlr,cat-12846,145,"cat-12846,cat-16885","145,157"
cat-23815,hlr,cat-12846,149,"cat-12846,cat-16885","149,161"
cat-23821,hlr,cat-12846,145,"cat-12846,cat-16885","145,162"
cat-23822,hlr,cat-12846,145,"cat-12846,cat-16885","145,164"
cat-23825,hlr,cat-12846,146,"cat-12846,cat-16885","146,166"
cat-23828,hlr,cat-12846,147,"cat-12846,cat-16885","147,169"
cat-23835,hlr,cat-10215,149,cat-10215,149
cat-23845,hlr,cat-12846,143,"cat-12846,cat-16885","143,165"
cat-23853,hlr,cat-12846,141,"cat-12846,cat-16885","141,184"
cat-23857,hlr,cat-12846,145,"cat-12846,cat-16885","145,187"
cat-23868,hlr,cat-12846,151,"cat-12846,cat-16885","151,190"
cat-23870,hlr,cat-12846,146,"cat-12846,cat-16885","146,193"
cat-23880,hlr,cat-12846,140,"cat-12846,cat-16885","140,191"
cat-23957,hlr,cat-12846,135,"cat-12846,cat-16885","135,188"
cat-23970,hlr,cat-12846,156,"cat-12846,cat-16885","156,197"
cat-23971,hlr,cat-12846,153,"cat-12846,cat-16885","153,197"
cat-23976,hlr,cat-12846,148,"cat-12846,cat-16885","148,196"
cat-23991,hlr,cat-12846,151,"cat-12846,cat-16885","151,199"
cat-24020,hlr,cat-12846,162,"cat-12846,cat-16885","162,203"
cat-24022,hlr,cat-12846,160,"cat-12846,cat-16885","160,202"
cat-24026,hlr,cat-12846,161,"cat-12846,cat-16885","161,206"
cat-24084,hlr,cat-12846,169,"cat-12846,cat-16885","169,205"
cat-24088,hlr,cat-12846,173,"cat-12846,cat-16885","173,207"
cat-24103,hlr,cat-12846,172,cat-12846,172
cat-24109,hlr,cat-12846,169,"cat-12846,cat-16885","169,203"
cat-24113,hlr,cat-12846,164,"cat-12846,cat-16885","164,198"
cat-24120,hlr,cat-12846,162,"cat-12846,cat-16885","162,193"
cat-24123,hlr,cat-12846,155,"cat-12846,cat-16885","155,188"
cat-24124,hlr,cat-12846,160,"cat-12846,cat-16885","160,188"
cat-24126,hlr,cat-12846,157,"cat-12846,cat-16885","157,185"
cat-24129,hlr,cat-12846,154,cat-12846,154
cat-24131,hlr,cat-12846,157,"cat-12846,cat-16885","157,181"
cat-24132,hlr,cat-12846,156,"cat-12846,cat-16885","156,182"
cat-24139,hlr,cat-12846,155,"cat-12846,cat-16885","155,177"
cat-24145,hlr,cat-12846,152,"cat-12846,cat-16885","152,172"
cat-24148,hlr,cat-12846,153,"cat-12846,cat-16885","153,167"
cat-24152,hlr,cat-12846,155,"cat-12846,cat-16885","155,163"
cat-24153,hlr,cat-12846,161,"cat-12846,cat-16885","161,167"
cat-24155,hlr,cat-12846,163,"cat-12846,cat-16885","163,171"
cat-24158,hlr,cat-12846,166,"cat-12846,cat-16885","166,177"
cat-24162,hlr,cat-12846,171,"cat-12846,cat-16885","171,186"
cat-24163,hlr,cat-12846,167,"cat-12846,cat-16885","167,186"
cat-24173,hlr,cat-12846,174,"cat-12846,cat-16885","174,197"
cat-24178,hlr,cat-12846,176,"cat-12846,cat-16885","176,204"
cat-24179,hlr,cat-12846,175,"cat-12846,cat-16885","175,200"
cat-24189,hlr,cat-12846,168,"cat-12846,cat-16885","168,196"
cat-24191,hlr,cat-12846,165,"cat-12846,cat-16885","165,192"
cat-24200,hlr,cat-12846,161,"cat-12846,cat-16885","161,175"
cat-24203,hlr,cat-12846,158,"cat-12846,cat-16885","158,174"
cat-24207,hlr,cat-12846,165,"cat-12846,cat-16885","165,169"
cat-24211,hlr,cat-12846,168,"cat-12846,cat-16885","168,175"
cat-24217,hlr,cat-12846,178,"cat-12846,cat-16885","178,184"
cat-24220,hlr,cat-12846,178,"cat-12846,cat-16885","178,194"
cat-24221,hlr,cat-12846,179,"cat-12846,cat-16885","179,193"
cat-24223,hlr,cat-12846,185,"cat-12846,cat-16885","185,201"
cat-24230,hlr,cat-12846,182,"cat-12846,cat-16885","182,201"
cat-24237,hlr,cat-12846,182,"cat-12846,cat-16885","182,190"
cat-24240,hlr,cat-12846,183,"cat-12846,cat-16885","183,195"
cat-24246,hlr,cat-12846,177,"cat-12846,cat-16885","177,188"
cat-24253,hlr,cat-12846,174,"cat-12846,cat-16885","174,192"
cat-24261,hlr,cat-12846,172,"cat-12846,cat-16885","172,183"
cat-24262,hlr,cat-12846,171,"cat-12846,cat-16885","171,179"
cat-24270,hlr,cat-12846,181,cat-12846,181
cat-24273,hlr,cat-12846,181,"cat-12846,cat-16885","181,185"
cat-24277,hlr,cat-12846,184,"cat-12846,cat-16885","184,187"
cat-24278,hlr,cat-12846,193,"cat-12846,cat-16885","193,195"
cat-24281,hlr,cat-12846,194,"cat-12846,cat-16885","194,200"
cat-24282,hlr,cat-12846,190,"cat-12846,cat-16885","190,200"
cat-24284,hlr,cat-12846,190,"cat-12846,cat-16885","190,196"
cat-24286,hlr,cat-12846,188,"cat-12846,cat-16885","188,195"
cat-24291,hlr,cat-12846,187,"cat-12846,cat-16885","187,191"
cat-24295,hlr,cat-16885,195,"cat-16885,cat-12846","195,197"
cat-24299,hlr,cat-16885,190,"cat-16885,cat-12846","190,193"
cat-24302,hlr,cat-12846,193,"cat-12846,cat-16885","193,193"
cat-24306,hlr,cat-12846,198,"cat-12846,cat-16885","198,203"
cat-24308,hlr,cat-12846,197,"cat-12846,cat-16885","197,205"
cat-24309,hlr,cat-12846,193,"cat-12846,cat-16885","193,207"
cat-24311,hlr,cat-12846,191,"cat-12846,cat-16885","191,204"
cat-24315,hlr,cat-12846,163,cat-12846,163
cat-24316,hlr,cat-12846,142,"cat-12846,cat-16885","142,180"
cat-24317,hlr,cat-16885,182,"cat-16885,cat-12846","182,189"
cat-24319,hlr,cat-12846,160,cat-12846,160
cat-24321,hlr,cat-16885,139,"cat-16885,cat-12846","139,156"
cat-24324,hlr,cat-16885,134,"cat-16885,cat-12846","134,154"
cat-24329,hlr,cat-12846,168,cat-12846,168
cat-24332,hlr,cat-16885,200,"cat-16885,cat-12846","200,207"
cat-24335,hlr,cat-12846,158,"cat-12846,cat-16885","158,195"
cat-24339,hlr,cat-12846,134,"cat-12846,cat-16885","134,144"
cat-24344,hlr,cat-12846,143,"cat-12846,cat-16885","143,153"
cat-24349,hlr,cat-12846,155,"cat-12846,cat-16885","155,201"
cat-24352,hlr,cat-12846,187,"cat-12846,cat-16885","187,198"
cat-24374,hlr,cat-12846,187,"cat-12846,cat-16885","187,237"
cat-24403,hlr,cat-12846,185,"cat-12846,cat-16885","185,243"
cat-24412,hlr,cat-12846,199,"cat-12846,cat-16885","199,260"
cat-24420,hlr,cat-12846,183,"cat-12846,cat-16885","183,239"
cat-24422,hlr,cat-12846,185,"cat-12846,cat-16885","185,247"
cat-24424,hlr,cat-12846,191,"cat-12846,cat-16885","191,253"
cat-24429,hlr,cat-12846,185,"cat-12846,cat-16885","185,252"
cat-24434,hlr,cat-12846,190,"cat-12846,cat-16885","190,261"
cat-24501,hlr,cat-12846,180,"cat-12846,cat-16885","180,241"
cat-24514,hlr,cat-12846,182,cat-12846,182
cat-24522,hlr,cat-12846,177,"cat-12846,cat-16885","177,238"
cat-24523,hlr,cat-12846,176,"cat-12846,cat-16885","176,241"
cat-24532,hlr,cat-12846,185,"cat-12846,cat-16885","185,248"
cat-24537,hlr,cat-12846,186,"cat-12846,cat-16885","186,254"
cat-24638,hlr,cat-12846,191,"cat-12846,cat-16885","191,250"
cat-24678,hlr,cat-12846,208,"cat-12846,cat-16885","208,248"
cat-24680,hlr,cat-12846,204,"cat-12846,cat-16885","204,246"
cat-24776,hlr,cat-12846,200,"cat-12846,cat-16885","200,252"
cat-24797,hlr,cat-12846,181,"cat-12846,cat-16885","181,232"
cat-24810,hlr,cat-10215,112,cat-10215,112
cat-24822,hlr,cat-12846,176,"cat-12846,cat-16885","176,216"
cat-24832,hlr,cat-12846,149,"cat-12846,cat-16885","149,184"
cat-24838,hlr,cat-12846,135,"cat-12846,cat-16885","135,149"
cat-24843,hlr,cat-12846,201,"cat-12846,cat-16885","201,205"
cat-24850,hlr,cat-12846,227,"cat-12846,cat-16885","227,283"
cat-24865,hlr,cat-12846,165,cat-12846,165
cat-24870,hlr,cat-12846,353,"cat-12846,cat-16885","353,444"
cat-24906,hlr,cat-12846,372,"cat-12846,cat-16885","372,462"
cat-25277,hlr,cat-12846,365,"cat-12846,cat-16885","365,456"
cat-25382,hlr,cat-10215,232,cat-10215,232
cat-25789,hlr,cat-10215,210,cat-10215,210
cat-25876,hlr,cat-12846,328,"cat-12846,cat-16885","328,428"
cat-25888,hlr,cat-10215,196,cat-10215,196
cat-25923,hlr,cat-10215,190,cat-10215,190
cat-25936,hlr,cat-10215,190,cat-10215,190
cat-26039,hlr,cat-10215,194,cat-10215,194
cat-26746,hlr,cat-10215,200,cat-10215,200
cat-27205,hlr,cat-10215,190,cat-10215,190
cat-27341,hlr,cat-12846,220,"cat-12846,cat-16885","220,330"
cat-27403,hlr,cat-12846,193,"cat-12846,cat-16885","193,302"
cat-27442,hlr,cat-10215,211,cat-10215,211
cat-27443,hlr,cat-10215,211,cat-10215,211
cat-27704,hlr,cat-10215,199,cat-10215,199
cat-27799,hlr,cat-12846,168,"cat-12846,cat-16885","168,280"
cat-28260,hlr,cat-10215,240,cat-10215,240
cat-28641,hlr,cat-10215,214,cat-10215,214
cat-28825,hlr,cat-12846,74,"cat-12846,cat-16885","74,216"
cat-28941,hlr,cat-12846,71,"cat-12846,cat-16885","71,211"
cat-28956,hlr,cat-12846,18,cat-12846,18
cat-28958,hlr,cat-10215,293,cat-10215,293
cat-28979,hlr,cat-10215,278,cat-10215,278
cat-28982,hlr,cat-10215,275,cat-10215,275
cat-28983,hlr,cat-10215,271,cat-10215,271
cat-28987,hlr,cat-10215,269,cat-10215,269
cat-28991,hlr,cat-10215,283,cat-10215,283
cat-28995,hlr,cat-12846,7,"cat-12846,cat-16885","7,168"
cat-28999,hlr,cat-12846,15,"cat-12846,cat-16885,cat-10215","15,170,275"
cat-29004,hlr,cat-12846,36,"cat-12846,cat-16885","36,184"
cat-29010,hlr,cat-12846,39,"cat-12846,cat-16885","39,187"
cat-29016,hlr,cat-10215,258,cat-10215,258
cat-29043,hlr,cat-12846,98,"cat-12846,cat-16885","98,216"
cat-29045,hlr,cat-12846,105,"cat-12846,cat-16885","105,225"
cat-29046,hlr,cat-12846,100,cat-12846,100
cat-29088,hlr,cat-10215,280,cat-10215,280
cat-29091,hlr,cat-10215,278,cat-10215,278
cat-29103,hlr,cat-10215,290,cat-10215,290
cat-29118,hlr,cat-10215,292,cat-10215,292
cat-29138,hlr,cat-10215,240,cat-10215,240
cat-29157,hlr,cat-10215,295,cat-10215,295
cat-29165,hlr,cat-10215,269,cat-10215,269
cat-29169,hlr,cat-10215,274,cat-10215,274
cat-29172,hlr,cat-10215,269,cat-10215,269
cat-29196,hlr,cat-10215,271,cat-10215,271
cat-29234,hlr,cat-12846,21,cat-12846,21
cat-29243,hlr,cat-10215,294,cat-10215,294
cat-29244,hlr,cat-12846,2,"cat-12846,cat-16885","2,170"
cat-29284,hlr,cat-12846,12,"cat-12846,cat-16885","12,162"
cat-29315,hlr,cat-10215,286,cat-10215,286
cat-29322,hlr,cat-12846,21,"cat-12846,cat-16885","21,180"
cat-29325,hlr,cat-10215,270,cat-10215,270
cat-29358,hlr,cat-10215,276,cat-10215,276
cat-29362,hlr,cat-10215,270,cat-10215,270
cat-29734,hlr,cat-12846,99,"cat-12846,cat-16885","99,222"
cat-29797,hlr,cat-12846,43,"cat-12846,cat-16885","43,192"
cat-29816,hlr,cat-10215,269,cat-10215,269
cat-29821,hlr,cat-10215,273,cat-10215,273
cat-29834,hlr,cat-10215,277,cat-10215,277
cat-29859,hlr,cat-12846,23,"cat-12846,cat-16885","23,164"
cat-29873,hlr,cat-12846,27,"cat-12846,cat-16885","27,147"
cat-29888,hlr,cat-10215,288,cat-10215,288
cat-29890,hlr,cat-10215,287,cat-10215,287
cat-29895,hlr,cat-10215,283,cat-10215,283
cat-29902,hlr,cat-10215,284,cat-10215,284
cat-29905,hlr,cat-12846,18,cat-12846,18
cat-29909,hlr,cat-12846,23,cat-12846,23
cat-29924,hlr,cat-12846,45,"cat-12846,cat-16885","45,190"
cat-29942,hlr,cat-12846,32,cat-12846,32
cat-29943,hlr,cat-12846,29,"cat-12846,cat-16885","29,147"
cat-29949,hlr,cat-12846,25,"cat-12846,cat-16885","25,151"
cat-29983,hlr,cat-12846,79,"cat-12846,cat-16885","79,164"
cat-29990,hlr,cat-12846,82,"cat-12846,cat-16885","82,158"
cat-30012,hlr,cat-12846,58,"cat-12846,cat-16885","58,173"
cat-30051,hlr,cat-12846,88,"cat-12846,cat-16885","88,155"
cat-30053,hlr,cat-12846,85,"cat-12846,cat-16885","85,155"
cat-30085,hlr,cat-12846,78,"cat-12846,cat-16885","78,158"
cat-30138,hlr,cat-12846,97,"cat-12846,cat-16885","97,169"
cat-30257,hlr,cat-12846,88,"cat-12846,cat-16885","88,175"
cat-30265,hlr,cat-12846,56,"cat-12846,cat-16885","56,170"
cat-30270,hlr,cat-12846,64,"cat-12846,cat-16885","64,169"
cat-30279,hlr,cat-10215,263,cat-10215,263
cat-30673,hlr,cat-10215,258,cat-10215,258
cat-30697,hlr,cat-12846,27,cat-12846,27
cat-30698,hlr,cat-12846,26,cat-12846,26
cat-30730,hlr,cat-12846,68,"cat-12846,cat-16885","68,112"
cat-30750,hlr,cat-12846,59,"cat-12846,cat-16885","59,122"
cat-30806,hlr,cat-12846,48,"cat-12846,cat-16885","48,131"
cat-30839,hlr,cat-12846,33,"cat-12846,cat-16885","33,138"
cat-30843,hlr,cat-12846,26,"cat-12846,cat-16885","26,144"
cat-30870,hlr,cat-10215,252,cat-10215,252
cat-30890,hlr,cat-12846,80,"cat-12846,cat-16885","80,120"
cat-30907,hlr,cat-12846,35,"cat-12846,cat-16885","35,135"
cat-30999,hlr,cat-12846,71,"cat-12846,cat-16885","71,158"
cat-31050,hlr,cat-12846,33,"cat-12846,cat-16885","33,145"
cat-31094,hlr,cat-12846,50,"cat-12846,cat-16885","50,159"
cat-31136,hlr,cat-12846,44,"cat-12846,cat-16885","44,143"
cat-31221,hlr,cat-10215,241,cat-10215,241
cat-31298,hlr,cat-12846,31,cat-12846,31
cat-31312,hlr,cat-10215,284,cat-10215,284
cat-31315,hlr,cat-12846,30,cat-12846,30
