id,tag,donor,distSpatial,donors,distSpatials
cat-9476,camels,cat-7103,87,"cat-7103,cat-10214","87,345"
cat-9478,camels,cat-7103,84,"cat-7103,cat-10214","84,340"
cat-9481,camels,cat-7103,75,"cat-7103,cat-10214","75,332"
cat-9483,camels,cat-7103,72,"cat-7103,cat-10214","72,335"
cat-9487,camels,cat-7103,69,"cat-7103,cat-10214","69,315"
cat-9491,camels,cat-7103,70,"cat-7103,cat-10214","70,319"
cat-9504,camels,cat-7103,72,"cat-7103,cat-10214","72,327"
cat-9508,camels,cat-7103,73,"cat-7103,cat-10214","73,330"
cat-9509,camels,cat-7103,78,"cat-7103,cat-10214","78,335"
cat-9510,camels,cat-7103,79,"cat-7103,cat-10214","79,338"
cat-9511,camels,cat-7103,82,"cat-7103,cat-10214","82,341"
cat-9514,camels,cat-7103,87,"cat-7103,cat-10214","87,348"
cat-9516,camels,cat-7103,94,"cat-7103,cat-10214","94,353"
cat-9555,camels,cat-7103,97,"cat-7103,cat-10214","97,332"
cat-9563,camels,cat-7103,116,"cat-7103,cat-10214","116,332"
cat-958,camels,cat-10214,653,cat-10214,653
cat-9609,camels,cat-7103,102,"cat-7103,cat-10214","102,336"
cat-9611,camels,cat-7103,111,"cat-7103,cat-10214","111,339"
cat-9612,camels,cat-7103,117,"cat-7103,cat-10214","117,341"
cat-966,camels,cat-7103,371,"cat-7103,cat-10214","371,638"
cat-9665,camels,cat-7103,102,"cat-7103,cat-10214","102,361"
cat-9667,camels,cat-7103,106,"cat-7103,cat-10214","106,363"
cat-9669,camels,cat-7103,115,"cat-7103,cat-10214","115,372"
cat-967,camels,cat-7103,366,"cat-7103,cat-10214","366,633"
cat-9672,camels,cat-7103,113,"cat-7103,cat-10214","113,371"
cat-968,camels,cat-7103,356,"cat-7103,cat-10214","356,623"
cat-9683,camels,cat-7103,117,"cat-7103,cat-10214","117,374"
cat-9684,camels,cat-7103,119,"cat-7103,cat-10214","119,378"
cat-9685,camels,cat-7103,116,"cat-7103,cat-10214","116,375"
cat-9686,camels,cat-7103,120,"cat-7103,cat-10214","120,380"
cat-9688,camels,cat-7103,124,"cat-7103,cat-10214","124,385"
cat-9689,camels,cat-7103,128,"cat-7103,cat-10214","128,387"
cat-9692,camels,cat-7103,124,"cat-7103,cat-10214","124,384"
cat-9696,camels,cat-7103,132,"cat-7103,cat-10214","132,391"
cat-9697,camels,cat-7103,134,"cat-7103,cat-10214","134,391"
cat-970,camels,cat-7103,353,"cat-7103,cat-10214","353,620"
cat-9700,camels,cat-7103,133,"cat-7103,cat-10214","133,395"
cat-9701,camels,cat-7103,120,"cat-7103,cat-10214","120,384"
cat-9703,camels,cat-7103,109,"cat-7103,cat-10214","109,370"
cat-9704,camels,cat-7103,105,"cat-7103,cat-10214","105,366"
cat-9706,camels,cat-7103,105,"cat-7103,cat-10214","105,368"
cat-9708,camels,cat-7103,112,"cat-7103,cat-10214","112,377"
cat-9709,camels,cat-7103,116,"cat-7103,cat-10214","116,380"
cat-9710,camels,cat-7103,116,"cat-7103,cat-10214","116,380"
cat-9711,camels,cat-7103,110,"cat-7103,cat-10214","110,375"
cat-9713,camels,cat-7103,116,"cat-7103,cat-10214","116,381"
cat-9714,camels,cat-7103,111,"cat-7103,cat-10214","111,376"
cat-972,camels,cat-7103,347,"cat-7103,cat-10214","347,613"
cat-9732,camels,cat-7103,99,"cat-7103,cat-10214","99,365"
cat-9743,camels,cat-7103,108,"cat-7103,cat-10214","108,373"
cat-9748,camels,cat-7103,100,"cat-7103,cat-10214","100,365"
cat-9749,camels,cat-7103,93,"cat-7103,cat-10214","93,359"
cat-975,camels,cat-7103,335,"cat-7103,cat-10214","335,602"
cat-9751,camels,cat-7103,90,"cat-7103,cat-10214","90,357"
cat-9758,camels,cat-7103,88,"cat-7103,cat-10214","88,355"
cat-9763,camels,cat-7103,85,"cat-7103,cat-10214","85,352"
cat-9766,camels,cat-7103,74,"cat-7103,cat-10214","74,340"
cat-9768,camels,cat-7103,68,"cat-7103,cat-10214","68,333"
cat-9774,camels,cat-7103,65,"cat-7103,cat-10214","65,324"
cat-9781,camels,cat-7103,71,"cat-7103,cat-10214","71,332"
cat-9787,camels,cat-7103,68,"cat-7103,cat-10214","68,319"
cat-9792,camels,cat-7103,69,"cat-7103,cat-10214","69,321"
cat-9794,camels,cat-7103,63,"cat-7103,cat-10214","63,319"
cat-982,camels,cat-7103,339,"cat-7103,cat-10214","339,606"
cat-9821,camels,cat-7103,34,"cat-7103,cat-10214","34,293"
cat-9826,camels,cat-7103,33,"cat-7103,cat-10214","33,286"
cat-9841,camels,cat-7103,54,"cat-7103,cat-10214","54,310"
cat-9850,camels,cat-7103,80,"cat-7103,cat-10214","80,335"
cat-9851,camels,cat-7103,52,"cat-7103,cat-10214","52,306"
cat-9852,camels,cat-7103,94,"cat-7103,cat-10214","94,347"
cat-9858,camels,cat-7103,48,"cat-7103,cat-10214","48,304"
cat-986,camels,cat-7103,336,"cat-7103,cat-10214","336,603"
cat-9860,camels,cat-7103,43,"cat-7103,cat-10214","43,301"
cat-9864,camels,cat-7103,83,"cat-7103,cat-10214","83,343"
cat-9869,camels,cat-7103,77,"cat-7103,cat-10214","77,338"
cat-9875,camels,cat-7103,73,"cat-7103,cat-10214","73,331"
cat-988,camels,cat-7103,333,"cat-7103,cat-10214","333,600"
cat-9881,camels,cat-7103,66,"cat-7103,cat-10214","66,323"
cat-9882,camels,cat-7103,63,"cat-7103,cat-10214","63,318"
cat-9886,camels,cat-7103,133,"cat-7103,cat-10214","133,394"
cat-9887,camels,cat-7103,131,"cat-7103,cat-10214","131,391"
cat-9889,camels,cat-7103,128,"cat-7103,cat-10214","128,391"
cat-9895,camels,cat-7103,115,"cat-7103,cat-10214","115,378"
cat-9897,camels,cat-7103,118,"cat-7103,cat-10214","118,379"
cat-9898,camels,cat-7103,116,"cat-7103,cat-10214","116,375"
cat-9899,camels,cat-7103,111,"cat-7103,cat-10214","111,374"
cat-9903,camels,cat-7103,114,"cat-7103,cat-10214","114,373"
cat-9907,camels,cat-7103,106,"cat-7103,cat-10214","106,371"
cat-991,camels,cat-7103,350,"cat-7103,cat-10214","350,617"
cat-9910,camels,cat-7103,110,"cat-7103,cat-10214","110,368"
cat-9916,camels,cat-7103,105,"cat-7103,cat-10214","105,364"
cat-9919,camels,cat-7103,102,"cat-7103,cat-10214","102,366"
cat-992,camels,cat-7103,350,"cat-7103,cat-10214","350,617"
cat-9926,camels,cat-7103,101,"cat-7103,cat-10214","101,364"
cat-9936,camels,cat-7103,90,"cat-7103,cat-10214","90,356"
cat-994,camels,cat-7103,346,"cat-7103,cat-10214","346,613"
cat-9941,camels,cat-7103,83,"cat-7103,cat-10214","83,350"
cat-9942,camels,cat-7103,86,"cat-7103,cat-10214","86,349"
cat-9943,camels,cat-7103,81,"cat-7103,cat-10214","81,346"
cat-995,camels,cat-7103,342,"cat-7103,cat-10214","342,609"
cat-9952,camels,cat-7103,67,"cat-7103,cat-10214","67,333"
cat-9954,camels,cat-7103,101,"cat-7103,cat-10214","101,368"
cat-9956,camels,cat-7103,103,"cat-7103,cat-10214","103,369"
cat-9960,camels,cat-7103,101,"cat-7103,cat-10214","101,367"
cat-9964,camels,cat-7103,109,"cat-7103,cat-10214","109,341"
cat-997,camels,cat-7103,343,"cat-7103,cat-10214","343,610"
cat-9973,camels,cat-7103,101,"cat-7103,cat-10214","101,331"
cat-9984,camels,cat-7103,105,"cat-7103,cat-10214","105,360"
cat-9985,camels,cat-7103,98,"cat-7103,cat-10214","98,357"
cat-9988,camels,cat-7103,103,"cat-7103,cat-10214","103,356"
cat-9990,camels,cat-7103,93,"cat-7103,cat-10214","93,351"
cat-9991,camels,cat-7103,96,"cat-7103,cat-10214","96,352"
cat-9995,camels,cat-7103,91,"cat-7103,cat-10214","91,348"
cat-100,camels,cat-8579,278,"cat-8579,cat-7104,cat-8965","278,284,291"
cat-10023,camels,cat-8579,78,"cat-8579,cat-7104,cat-8965","78,84,90"
cat-10024,camels,cat-8579,82,"cat-8579,cat-7104,cat-8965","82,88,94"
cat-10025,camels,cat-8579,84,"cat-8579,cat-7104,cat-8965","84,90,96"
cat-10030,camels,cat-8579,78,"cat-8579,cat-7104,cat-8965","78,84,90"
cat-10078,camels,cat-8579,92,"cat-8579,cat-7104,cat-8965","92,96,100"
cat-1008,camels,cat-8579,328,"cat-8579,cat-7104,cat-8965","328,333,340"
cat-10093,camels,cat-8579,103,"cat-8579,cat-7104,cat-8965","103,107,110"
cat-10095,camels,cat-8579,109,"cat-8579,cat-7104,cat-8965","109,113,116"
cat-10104,camels,cat-8579,97,"cat-8579,cat-7104,cat-8965","97,100,103"
cat-10108,camels,cat-8579,103,"cat-8579,cat-7104,cat-8965","103,105,107"
cat-10114,camels,cat-8579,100,"cat-8579,cat-7104,cat-8965","100,101,102"
cat-10115,camels,cat-8579,98,"cat-8579,cat-7104,cat-8965","98,99,100"
cat-10125,camels,cat-8579,70,"cat-8579,cat-7104,cat-8965","70,73,76"
cat-102,camels,cat-8579,274,"cat-8579,cat-7104,cat-8965","274,280,286"
cat-10305,camels,cat-8579,98,"cat-8579,cat-7104,cat-8965","98,99,100"
cat-1035,camels,cat-8579,292,"cat-8579,cat-7104,cat-8965","292,298,304"
cat-1036,camels,cat-8579,290,"cat-8579,cat-7104,cat-8965","290,296,302"
cat-1037,camels,cat-8579,289,"cat-8579,cat-7104,cat-8965","289,295,301"
cat-1046,camels,cat-8579,293,"cat-8579,cat-7104,cat-8965","293,298,304"
cat-10529,camels,cat-7104,20,"cat-7104,cat-8965,cat-8579","20,21,22"
cat-10531,camels,cat-7104,16,"cat-7104,cat-8579,cat-8965","16,18,19"
cat-10537,camels,cat-7104,10,"cat-7104,cat-8965,cat-8579","10,11,13"
cat-10539,camels,cat-8579,8,"cat-8579,cat-7104,cat-8965","8,11,17"
cat-10540,camels,cat-8579,10,"cat-8579,cat-7104,cat-8965","10,11,16"
cat-1056,camels,cat-8579,304,"cat-8579,cat-7104,cat-8965","304,309,316"
cat-1057,camels,cat-8579,304,"cat-8579,cat-7104,cat-8965","304,310,316"
cat-1058,camels,cat-8579,302,"cat-8579,cat-7104,cat-8965","302,308,315"
cat-10589,camels,cat-8965,2,"cat-8965,cat-7104,cat-8579","2,7,14"
cat-1059,camels,cat-8579,299,"cat-8579,cat-7104,cat-8965","299,305,311"
cat-10604,camels,cat-8965,14,"cat-8965,cat-7104,cat-8579","14,19,24"
cat-1061,camels,cat-8579,310,"cat-8579,cat-7104,cat-8965","310,316,322"
cat-1065,camels,cat-8579,306,"cat-8579,cat-7104,cat-8965","306,312,319"
cat-1067,camels,cat-8579,306,"cat-8579,cat-7104,cat-8965","306,311,318"
cat-1080,camels,cat-8579,302,"cat-8579,cat-7104,cat-8965","302,307,313"
cat-1082,camels,cat-8579,303,"cat-8579,cat-7104,cat-8965","303,308,314"
cat-10850,camels,cat-7104,12,"cat-7104,cat-8579,cat-8965","12,13,14"
cat-10851,camels,cat-8579,12,"cat-8579,cat-7104,cat-8965","12,14,19"
cat-10866,camels,cat-8579,19,"cat-8579,cat-7104,cat-8965","19,20,24"
cat-10874,camels,cat-8579,44,"cat-8579,cat-7104,cat-8965","44,51,57"
cat-10897,camels,cat-8579,47,"cat-8579,cat-7104,cat-8965","47,54,60"
cat-10945,camels,cat-8579,40,"cat-8579,cat-7104,cat-8965","40,46,52"
cat-10946,camels,cat-8579,39,"cat-8579,cat-7104,cat-8965","39,44,50"
cat-11,camels,cat-8579,309,"cat-8579,cat-7104,cat-8965","309,315,321"
cat-1107,camels,cat-8579,329,"cat-8579,cat-7104,cat-8965","329,335,341"
cat-1123,camels,cat-8579,321,"cat-8579,cat-7104,cat-8965","321,327,333"
cat-1125,camels,cat-8579,319,"cat-8579,cat-7104,cat-8965","319,325,331"
cat-1127,camels,cat-8579,317,"cat-8579,cat-7104,cat-8965","317,323,330"
cat-1131,camels,cat-8579,317,"cat-8579,cat-7104,cat-8965","317,323,329"
cat-11473,camels,cat-8579,0,"cat-8579,cat-7104,cat-8965","0,6,13"
cat-11491,camels,cat-8965,11,"cat-8965,cat-7104,cat-8579","11,17,24"
cat-11499,camels,cat-8965,12,"cat-8965,cat-7104,cat-8579","12,16,21"
cat-11501,camels,cat-8965,16,"cat-8965,cat-7104,cat-8579","16,21,27"
cat-1157,camels,cat-8579,335,"cat-8579,cat-7104,cat-8965","335,341,348"
cat-11584,camels,cat-7104,15,"cat-7104,cat-8965,cat-8579","15,15,19"
cat-11587,camels,cat-7104,14,"cat-7104,cat-8579,cat-8965","14,14,18"
cat-11592,camels,cat-8579,5,"cat-8579,cat-7104,cat-8965","5,10,17"
cat-11593,camels,cat-7104,6,"cat-7104,cat-8579,cat-8965","6,7,12"
cat-11597,camels,cat-7104,6,"cat-7104,cat-8965,cat-8579","6,9,10"
cat-11601,camels,cat-7104,3,"cat-7104,cat-8579,cat-8965","3,6,8"
cat-11652,camels,cat-7104,29,"cat-7104,cat-8579,cat-8965","29,30,31"
cat-11653,camels,cat-7104,26,"cat-7104,cat-8579,cat-8965","26,26,29"
cat-11656,camels,cat-7104,24,"cat-7104,cat-8579,cat-8965","24,25,26"
cat-11658,camels,cat-7104,21,"cat-7104,cat-8579,cat-8965","21,22,23"
cat-11665,camels,cat-8579,16,"cat-8579,cat-7104,cat-8965","16,17,21"
cat-11666,camels,cat-8579,19,"cat-8579,cat-7104,cat-8965","19,20,23"
cat-1167,camels,cat-8579,346,"cat-8579,cat-7104,cat-8965","346,351,357"
cat-1169,camels,cat-8579,348,"cat-8579,cat-7104,cat-8965","348,354,360"
cat-1172,camels,cat-8579,352,"cat-8579,cat-7104,cat-8965","352,358,364"
cat-1175,camels,cat-8579,355,"cat-8579,cat-7104,cat-8965","355,361,367"
cat-1179,camels,cat-8579,364,"cat-8579,cat-7104,cat-8965","364,369,375"
cat-118,camels,cat-8579,269,"cat-8579,cat-7104,cat-8965","269,275,281"
cat-1181,camels,cat-8579,361,"cat-8579,cat-7104,cat-8965","361,366,373"
cat-1185,camels,cat-8579,354,"cat-8579,cat-7104,cat-8965","354,360,366"
cat-1194,camels,cat-8579,347,"cat-8579,cat-7104,cat-8965","347,353,360"
cat-1195,camels,cat-8579,347,"cat-8579,cat-7104,cat-8965","347,353,359"
cat-1197,camels,cat-8579,339,"cat-8579,cat-7104,cat-8965","339,345,351"
cat-1207,camels,cat-8579,294,"cat-8579,cat-7104,cat-8965","294,300,306"
cat-121,camels,cat-8579,267,"cat-8579,cat-7104,cat-8965","267,273,280"
cat-12213,camels,cat-8579,121,"cat-8579,cat-7104,cat-8965","121,123,124"
cat-12220,camels,cat-8579,120,"cat-8579,cat-7104,cat-8965","120,123,126"
cat-12240,camels,cat-8579,151,"cat-8579,cat-7104,cat-8965","151,152,152"
cat-12249,camels,cat-7104,158,"cat-7104,cat-8579,cat-8965","158,158,159"
cat-12250,camels,cat-8579,157,"cat-8579,cat-7104,cat-8965","157,158,159"
cat-12257,camels,cat-7104,165,"cat-7104,cat-8579,cat-8965","165,165,166"
cat-1227,camels,cat-8579,359,"cat-8579,cat-7104,cat-8965","359,365,371"
cat-1228,camels,cat-8579,354,"cat-8579,cat-7104,cat-8965","354,360,366"
cat-12289,camels,cat-8579,151,"cat-8579,cat-7104,cat-8965","151,153,153"
cat-12290,camels,cat-8579,153,"cat-8579,cat-7104,cat-8965","153,155,156"
cat-12293,camels,cat-7104,172,"cat-7104,cat-8579,cat-8965","172,172,172"
cat-12295,camels,cat-8579,164,"cat-8579,cat-7104,cat-8965","164,165,165"
cat-123,camels,cat-8579,276,"cat-8579,cat-7104,cat-8965","276,282,289"
cat-12305,camels,cat-8579,161,"cat-8579,cat-7104,cat-8965","161,163,163"
cat-12343,camels,cat-8579,144,"cat-8579,cat-7104,cat-8965","144,147,150"
cat-12347,camels,cat-8579,150,"cat-8579,cat-7104,cat-8965","150,153,156"
cat-12348,camels,cat-8579,151,"cat-8579,cat-7104,cat-8965","151,154,157"
cat-12352,camels,cat-8579,150,"cat-8579,cat-7104,cat-8965","150,153,154"
cat-12353,camels,cat-8579,153,"cat-8579,cat-7104,cat-8965","153,155,157"
cat-12356,camels,cat-8579,154,"cat-8579,cat-7104,cat-8965","154,156,158"
cat-12358,camels,cat-8579,149,"cat-8579,cat-7104,cat-8965","149,152,154"
cat-12359,camels,cat-8579,154,"cat-8579,cat-7104,cat-8965","154,157,159"
cat-12365,camels,cat-8579,147,"cat-8579,cat-7104,cat-8965","147,150,153"
cat-12378,camels,cat-8579,153,"cat-8579,cat-7104,cat-8965","153,156,159"
cat-12379,camels,cat-8579,151,"cat-8579,cat-7104,cat-8965","151,154,157"
cat-12390,camels,cat-8579,155,"cat-8579,cat-7104,cat-8965","155,157,158"
cat-12394,camels,cat-8579,160,"cat-8579,cat-7104,cat-8965","160,161,161"
cat-12395,camels,cat-8579,168,"cat-8579,cat-7104,cat-8965","168,169,169"
cat-12396,camels,cat-8579,176,"cat-8579,cat-7104,cat-8965","176,177,178"
cat-12399,camels,cat-8579,166,"cat-8579,cat-7104,cat-8965","166,167,167"
cat-12413,camels,cat-8579,130,"cat-8579,cat-7104,cat-8965","130,133,136"
cat-12415,camels,cat-8579,120,"cat-8579,cat-7104,cat-8965","120,121,122"
cat-12417,camels,cat-8579,119,"cat-8579,cat-7104,cat-8965","119,121,122"
cat-12419,camels,cat-8579,119,"cat-8579,cat-7104,cat-8965","119,122,125"
cat-12429,camels,cat-8579,115,"cat-8579,cat-7104,cat-8965","115,118,120"
cat-12431,camels,cat-8579,111,"cat-8579,cat-7104,cat-8965","111,114,116"
cat-12432,camels,cat-8579,105,"cat-8579,cat-7104,cat-8965","105,108,110"
cat-12439,camels,cat-8579,114,"cat-8579,cat-7104,cat-8965","114,115,116"
cat-12446,camels,cat-8579,109,"cat-8579,cat-7104,cat-8965","109,110,112"
cat-12451,camels,cat-8579,107,"cat-8579,cat-7104,cat-8965","107,108,109"
cat-12452,camels,cat-8579,104,"cat-8579,cat-7104,cat-8965","104,106,107"
cat-12458,camels,cat-7104,112,"cat-7104,cat-8579,cat-8965","112,112,112"
cat-12507,camels,cat-8579,154,"cat-8579,cat-7104,cat-8965","154,156,158"
cat-12544,camels,cat-8579,146,"cat-8579,cat-7104,cat-8965","146,147,148"
cat-12557,camels,cat-8579,109,"cat-8579,cat-7104,cat-8965","109,111,113"
cat-126,camels,cat-8579,273,"cat-8579,cat-7104,cat-8965","273,279,286"
cat-128,camels,cat-8579,273,"cat-8579,cat-7104,cat-8965","273,279,286"
cat-12840,camels,cat-8965,165,"cat-8965,cat-7104,cat-8579","165,172,178"
cat-1286,camels,cat-8579,388,"cat-8579,cat-7104,cat-8965","388,393,400"
cat-1287,camels,cat-8579,383,cat-8579,383
cat-131,camels,cat-8579,291,"cat-8579,cat-7104,cat-8965","291,298,304"
cat-13112,camels,cat-8965,153,"cat-8965,cat-7104,cat-8579","153,160,166"
cat-13160,camels,cat-8965,156,"cat-8965,cat-7104,cat-8579","156,163,169"
cat-13161,camels,cat-8965,158,"cat-8965,cat-7104,cat-8579","158,164,170"
cat-134,camels,cat-8579,288,"cat-8579,cat-7104,cat-8965","288,294,301"
cat-136,camels,cat-8579,285,"cat-8579,cat-7104,cat-8965","285,291,298"
cat-137,camels,cat-8579,310,"cat-8579,cat-7104,cat-8965","310,317,323"
cat-13739,camels,cat-7104,229,"cat-7104,cat-8579,cat-8965","229,229,231"
cat-138,camels,cat-8579,310,"cat-8579,cat-7104,cat-8965","310,316,323"
cat-139,camels,cat-8579,312,"cat-8579,cat-7104,cat-8965","312,318,325"
cat-1427,camels,cat-8579,280,"cat-8579,cat-7104,cat-8965","280,286,292"
cat-1428,camels,cat-8579,279,"cat-8579,cat-7104,cat-8965","279,285,292"
cat-143,camels,cat-8579,309,"cat-8579,cat-7104,cat-8965","309,315,322"
cat-1432,camels,cat-8579,283,"cat-8579,cat-7104,cat-8965","283,289,295"
cat-1433,camels,cat-8579,286,"cat-8579,cat-7104,cat-8965","286,291,298"
cat-1436,camels,cat-8579,274,"cat-8579,cat-7104,cat-8965","274,280,286"
cat-1438,camels,cat-8579,276,"cat-8579,cat-7104,cat-8965","276,282,289"
cat-1441,camels,cat-8579,277,"cat-8579,cat-7104,cat-8965","277,283,289"
cat-1443,camels,cat-8579,273,"cat-8579,cat-7104,cat-8965","273,278,285"
cat-1447,camels,cat-8579,267,"cat-8579,cat-7104,cat-8965","267,273,279"
cat-1449,camels,cat-8579,266,"cat-8579,cat-7104,cat-8965","266,272,278"
cat-1450,camels,cat-8579,269,"cat-8579,cat-7104,cat-8965","269,275,281"
cat-1454,camels,cat-8579,265,"cat-8579,cat-7104,cat-8965","265,271,277"
cat-1456,camels,cat-8579,268,"cat-8579,cat-7104,cat-8965","268,274,280"
cat-1459,camels,cat-8579,261,"cat-8579,cat-7104,cat-8965","261,267,273"
cat-146,camels,cat-8579,305,"cat-8579,cat-7104,cat-8965","305,311,318"
cat-149,camels,cat-8579,298,"cat-8579,cat-7104,cat-8965","298,304,311"
cat-15,camels,cat-8579,312,"cat-8579,cat-7104,cat-8965","312,319,325"
cat-1519,camels,cat-8579,259,"cat-8579,cat-7104,cat-8965","259,265,271"
cat-152,camels,cat-8579,290,"cat-8579,cat-7104,cat-8965","290,296,302"
cat-1536,camels,cat-8579,244,"cat-8579,cat-7104,cat-8965","244,250,256"
cat-1538,camels,cat-8579,241,"cat-8579,cat-7104,cat-8965","241,247,253"
cat-156,camels,cat-8579,281,"cat-8579,cat-7104,cat-8965","281,287,294"
cat-159,camels,cat-8579,303,"cat-8579,cat-7104,cat-8965","303,310,317"
cat-16070,camels,cat-8965,160,"cat-8965,cat-7104,cat-8579","160,167,173"
cat-16078,camels,cat-8965,154,"cat-8965,cat-7104,cat-8579","154,161,168"
cat-16081,camels,cat-8965,158,"cat-8965,cat-7104,cat-8579","158,165,172"
cat-161,camels,cat-8579,307,"cat-8579,cat-7104,cat-8965","307,314,320"
cat-163,camels,cat-8579,252,"cat-8579,cat-7104,cat-8965","252,259,266"
cat-164,camels,cat-8579,246,"cat-8579,cat-7104,cat-8965","246,252,259"
cat-1645,camels,cat-8579,257,"cat-8579,cat-7104,cat-8965","257,262,269"
cat-165,camels,cat-8579,249,"cat-8579,cat-7104,cat-8965","249,256,263"
cat-16540,camels,cat-8965,161,"cat-8965,cat-7104,cat-8579","161,168,174"
cat-167,camels,cat-8579,288,"cat-8579,cat-7104,cat-8965","288,295,301"
cat-1677,camels,cat-8579,235,"cat-8579,cat-7104,cat-8965","235,241,247"
cat-1681,camels,cat-8579,273,"cat-8579,cat-7104,cat-8965","273,278,285"
cat-169,camels,cat-8579,231,"cat-8579,cat-7104,cat-8965","231,237,244"
cat-173,camels,cat-8579,264,"cat-8579,cat-7104,cat-8965","264,270,277"
cat-17447,camels,cat-8965,174,"cat-8965,cat-7104,cat-8579","174,180,186"
cat-175,camels,cat-8579,269,"cat-8579,cat-7104,cat-8965","269,275,282"
cat-17595,camels,cat-8965,233,"cat-8965,cat-7104,cat-8579","233,239,244"
cat-176,camels,cat-8579,272,"cat-8579,cat-7104,cat-8965","272,278,285"
cat-178,camels,cat-8579,230,"cat-8579,cat-7104,cat-8965","230,236,243"
cat-179,camels,cat-8579,235,"cat-8579,cat-7104,cat-8965","235,241,248"
cat-18,camels,cat-8579,306,"cat-8579,cat-7104,cat-8965","306,313,319"
cat-180,camels,cat-8579,322,"cat-8579,cat-7104,cat-8965","322,328,334"
cat-182,camels,cat-8579,231,"cat-8579,cat-7104,cat-8965","231,238,245"
cat-183,camels,cat-8579,234,"cat-8579,cat-7104,cat-8965","234,241,248"
cat-186,camels,cat-8579,256,"cat-8579,cat-7104,cat-8965","256,262,269"
cat-18790,camels,cat-8965,229,"cat-8965,cat-7104,cat-8579","229,235,241"
cat-18791,camels,cat-8965,229,"cat-8965,cat-7104,cat-8579","229,235,241"
cat-189,camels,cat-8579,272,"cat-8579,cat-7104,cat-8965","272,278,285"
cat-191,camels,cat-8579,277,"cat-8579,cat-7104,cat-8965","277,283,290"
cat-194,camels,cat-8579,271,"cat-8579,cat-7104,cat-8965","271,277,284"
cat-196,camels,cat-8579,257,"cat-8579,cat-7104,cat-8965","257,263,270"
cat-197,camels,cat-8579,263,"cat-8579,cat-7104,cat-8965","263,269,276"
cat-198,camels,cat-8579,254,"cat-8579,cat-7104,cat-8965","254,260,267"
cat-199,camels,cat-8579,254,"cat-8579,cat-7104,cat-8965","254,261,268"
cat-2,camels,cat-8579,325,"cat-8579,cat-7104,cat-8965","325,331,337"
cat-202,camels,cat-8579,307,"cat-8579,cat-7104,cat-8965","307,313,320"
cat-203,camels,cat-8579,301,"cat-8579,cat-7104,cat-8965","301,307,314"
cat-204,camels,cat-8579,296,"cat-8579,cat-7104,cat-8965","296,302,309"
cat-205,camels,cat-8579,299,"cat-8579,cat-7104,cat-8965","299,305,312"
cat-2089,camels,cat-8579,257,"cat-8579,cat-7104,cat-8965","257,262,268"
cat-209,camels,cat-8579,314,"cat-8579,cat-7104,cat-8965","314,320,327"
cat-21,camels,cat-8579,300,"cat-8579,cat-7104,cat-8965","300,307,313"
